mean_fit_time,mean_score_time,param_classifier__max_bin,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__num_leaves,mean_test_accuracy,rank_test_accuracy,mean_train_accuracy,mean_test_matthews_corrcoef,rank_test_matthews_corrcoef,mean_train_matthews_corrcoef,mean_test_roc_auc,rank_test_roc_auc,mean_train_roc_auc
1967.552,0.238,16,9,1716,83,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1548.96,0.268,31,7,1883,25,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1182.683,0.228,23,9,1099,86,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
876.947,0.138,28,4,1920,74,0.5,42,0.5,0.0,42,-0.013,0.5,42,0.5
1499.896,0.219,5,4,1349,181,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
805.756,0.181,29,9,572,25,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1362.147,0.239,24,7,1476,213,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
708.681,0.141,19,4,1350,115,0.48,47,0.493,-0.084,47,-0.03,0.48,47,0.493
1159.586,0.236,28,5,1255,45,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1315.262,0.243,23,7,1410,183,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1181.049,0.13,4,5,1789,201,0.346,50,0.316,-0.427,50,-0.471,0.346,50,0.316
1053.59,0.192,4,6,744,167,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1620.041,0.228,7,7,1382,199,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
530.129,0.135,6,4,628,180,0.504,41,0.499,0.063,41,-0.023,0.504,41,0.499
695.298,0.136,25,9,1256,33,0.428,48,0.445,-0.169,48,-0.135,0.428,48,0.445
1424.891,0.244,19,8,1566,202,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1478.287,0.265,28,5,1845,247,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
621.156,0.135,13,5,791,118,0.5,42,0.5,0.0,42,0.0,0.5,42,0.5
1041.621,0.213,27,7,930,98,0.998,38,1.0,0.996,38,1.0,1.0,1,1.0
867.522,0.205,31,4,898,115,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1249.049,0.238,25,8,1133,186,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
930.968,0.199,24,7,824,22,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1844.502,0.233,8,8,1655,220,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1933.703,0.249,8,8,1667,164,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
814.669,0.144,7,6,1291,223,0.5,42,0.499,0.0,42,-0.026,0.5,42,0.499
1071.042,0.238,17,9,1060,65,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1121.146,0.147,9,5,1972,111,0.5,42,0.499,0.0,42,-0.024,0.5,42,0.499
1719.174,0.237,9,4,1816,178,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1007.185,0.252,20,9,887,114,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1136.091,0.2,14,9,868,247,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
841.088,0.215,25,5,883,16,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1216.385,0.205,14,6,1055,202,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
760.178,0.202,27,7,630,137,0.998,38,1.0,0.996,38,1.0,1.0,1,1.0
1423.726,0.216,6,7,1234,139,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
764.69,0.145,7,6,1239,164,0.5,42,0.5,0.0,42,0.0,0.5,42,0.5
1424.866,0.255,21,6,1935,30,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1332.6,0.208,13,6,1205,52,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1540.005,0.232,14,7,1372,27,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1653.263,0.225,6,7,1604,48,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1020.256,0.225,26,4,1306,35,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1406.27,0.251,18,6,1895,200,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1000.676,0.185,12,9,786,40,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
815.489,0.177,6,7,594,242,0.998,38,1.0,0.996,38,1.0,1.0,1,1.0
1050.847,0.189,15,9,796,88,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1300.403,0.25,23,4,1934,210,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
872.718,0.193,28,8,823,252,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1227.344,0.227,18,4,1784,211,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
659.506,0.119,17,7,1520,102,0.402,49,0.429,-0.274,49,-0.208,0.4,49,0.429
1048.988,0.211,17,5,1343,200,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
1061.248,0.236,20,4,1425,165,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0
